Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Retainers Door Trim Panel,9224PK,"9/32"" (7mm) Hole Size 19mm Stem Length 13.20mm Top Head Diameter","9/32"" (7mm) Hole Size 19mm Stem Length 13.20mm Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,"Ford # W707741-S300; G.M. # 21042045, 21042053, 21042058,"
Retainers Door Trim Panel,1558PK,"9/32"" (7mm) Hole Size 19mm Stem Length 13.30mm Top Head Diameter","9/32"" (7mm) Hole Size 19mm Stem Length 13.30mm Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,25 Pcs.,Ford # N802900; G.M. # 21042958
Retainers Door Trim Panel,10653PK,"9/32"" (7mm) Hole Size 20mm Stem Length 7.00 x 12.50mm Top Head Size","9/32"" (7mm) Hole Size 20mm Stem Length 7.00 x 12.50mm Top Head Size Natural Nylon Door Trim Panel Retainers Doors",Natural Nylon,50 Pcs.,G.M. # 15953247
Retainers Door Trim Panel,10520PK,"9/32"" (7mm) Hole Size 20.60mm Stem Length 18mm Top Head Diameter","9/32"" (7mm) Hole Size 20.60mm Stem Length 18mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,50 Pcs.,G.M. # 10305191
Retainers Door Trim Panel,10398PK,"9/32"" (7mm) Hole Size 21mm Stem Length 16mm Top Head Diameter","9/32"" (7mm) Hole Size 21mm Stem Length 16mm Top Head Diameter Yellow Nylon Door Trim Panel Retainers",Yellow Nylon,50 Pcs.,G.M. # 20734005
Retainers Door Trim Panel,12504PK,"9/32"" (7mm) Hole Size 21mm Stem Length 18mm Head Diameter","9/32"" (7mm) Hole Size 21mm Stem Length 18mm Head Diameter White Nylon Door Trim Panel Retainer",White Nylon,50 Pcs.,G.M. # 15986673
Retainers Door Trim Panel,9514PK,"9/32"" (7mm) Hole Size 22mm Stem Length 13mm Top Head Diameter","9/32"" (7mm) Hole Size 22mm Stem Length 13mm Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,Ford # 389144-S
Retainers Door Trim Panel,10403PK,"9/32"" (7mm) Hole Size 22mm Stem Length 19mm Top Head Diameter","9/32"" (7mm) Hole Size 22mm Stem Length 19mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,50 Pcs.,G.M. # 25601491
Retainers Door Trim Panel,18826PK,"17/64"" (7mm) Hole Size 22mm Stem Length 19mm Head Diameter","17/64"" (7mm) Hole Size 22mm Stem Length 19mm Head Diameter Black Nylon Headlight & Instrument Panel Retainers",Black Nylon,50 Pcs.,"Ford # W717082-S300, W710825-S300"
Retainers Door Trim Panel,1807PK,"9/32"" (7mm) Hole Size 24mm Stem Length 18mm Top Head Diameter","9/32"" (7mm) Hole Size 24mm Stem Length 18mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,G.M. # 10153057
Retainers Door Trim Panel,10495PK,"9/32"" (7mm) Hole Size 24mm Stem Length 18mm Top Head Diameter","9/32"" (7mm) Hole Size 24mm Stem Length 18mm Top Head Diameter Green Nylon Door Trim Panel Retainers",Green Nylon,25 Pcs.,G.M. # 11588863
Retainers Door Trim Panel,1648PK,"9/32"" (7mm) Hole Size 24mm Stem Length 20mm Top Head Size","9/32"" (7mm) Hole Size 24mm Stem Length 20mm Top Head Size White Nylon Door Trim Panel Retainer Doors",White Nylon,25 Pcs.,Ford # 387496-S; G.M. # 12084605
Retainers Door Trim Panel,1716PK,"9/32"" (7mm) Hole Size 25mm Stem Length 17mm Top Head Size","9/32"" (7mm) Hole Size 25mm Stem Length 17mm Top Head Size Natural Nylon Door Trim Panel Retainers",Natural Nylon,100 Pcs.,G.M. # 363137
Retainers Door Trim Panel,9502PK,"9/32"" (7mm) Hole Size 27mm Stem Length 22mm Top Head Size","9/32"" (7mm) Hole Size 27mm Stem Length 22mm Top Head Size White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,G.M. # 20451401
Retainers Door Trim Panel,11041PK,"9/32"" (7mm) Hole Size 1 5/32"" Stem Length 1/2"" Top Head Diameter","9/32"" (7mm) Hole Size 1 5/32"" Stem Length 1/2"" Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,15 Pcs.,G.M. # 15694099
Retainers Door Trim Panel,9368PK,"9/32"" (7mm) Hole Size 32mm Stem Length 20mm Top Head Size","9/32"" (7mm) Hole Size 32mm Stem Length 20mm Top Head Size Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,G.M. # 10126901
Retainers Door Trim Panel,16083PK,"9/32"" (7mm) Hole Size 45mm Stem Length 18mm Head Diameter","9/32"" (7mm) Hole Size 45mm Stem Length 18mm Head Diameter Black Nylon Trim Panel Retainers",Black Nylon,25 Pcs.,Ford # W719084-S300
Retainers Door Trim Panel,12464PK,"19/64"" (7.50mm) Hole Size 11mm Stem Length 13mm Head Size","19/64"" (7.50mm) Hole Size 11mm Stem Length 13mm Head Size White Nylon Door Trim Panel Retainers",White Nylon,10 Pcs.,Mercedes # 003-988-41-78
Retainers Door Trim Panel,10932PK,"19/64"" (7.50mm) Hole Size 11mm Stem Length 28mm Top Head Diameter","19/64"" (7.50mm) Hole Size 11mm Stem Length 28mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,
Retainers Door Trim Panel,13500PK,"5/16"" (8mm) Hole Size 9mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 9mm Stem Length 13mm Top Head Diameter Black & White Nylon Door, Luggage & Armrest Retainers",White Nylon,25 Pcs.,Volvo # 30653441
Retainers Door Trim Panel,9379PK,"19/64"" (7.50mm) Hole Size 26mm Stem Length 13mm Top Head Diameter","19/64"" (7.50mm) Hole Size 26mm Stem Length 13mm Top Head Diameter Yellow Nylon Tail Gate & Door Trim Panel Retainers Doors",Yellow Nylon,25 Pcs.,Chrysler # 6502991
Retainers Door Trim Panel,16410PK,"19/64"" (7.50mm) Hole Size 27.50mm Stem Length 13mm Top Head Size","19/64"" (7.50mm) Hole Size 27.50mm Stem Length 13mm Top Head Size Turquise Nylon Lift Gate Retainers",,25 Pcs.,Chrysler # 68087885AA
Retainers Door Trim Panel,16382PK,"19/64"" (7.50mm) Hole Size 15mm Stem Length 22mm Top Head Diameter","19/64"" (7.50mm) Hole Size 15mm Stem Length 22mm Top Head Diameter White & Yellow With Sealer Door Panel Retainers",,25 Pcs.,Fiat # 51987227; Jeep # 6511618AA
Retainers Door Trim Panel,16469PK,7.50 x 10.00mm Stem Size 15mm Stem Length 13mm Top Head Diameter,7.50 x 10.00mm Stem Size 15mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Trunk & Liftgate Retainers,White Nylon,25 Pcs.,G.M. # 11569810
Retainers Door Trim Panel,16459PK,"5/16"" (7.90mm) Hole Size 12mm Stem Length 22mm Top Head Size","5/16"" (7.90mm) Hole Size 12mm Stem Length 22mm Top Head Size Black & White With Sealer Front & Rear Door Trim Panel Retainers",,25 Pcs.,"Tesla # 1135147-00-A, 1135147-S0-B"
Retainers Door Trim Panel,15342PK,"5/16"" (8mm) Hole Size 10mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 13mm Top Head Diameter Pink Nylon Door Trim Panel Retainers",,25 Pcs.,Subaru # 65548GA250
Retainers Door Trim Panel,10575PK,"5/16"" (8mm) Hole Size 10mm Stem Length 15mm Top Head Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 15mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,10 Pcs.,Mazda # GA2A-68-AB1A
Retainers Door Trim Panel,9686PK,"5/16"" (8mm) Hole Size 10mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 10mm Stem Length 18mm Flange Diameter Red Nylon Scuﬀ Plate Retainers",Red Nylon,10 Pcs.,Toyota # 90467-11111
Retainers Door Trim Panel,10916PK,"5/16"" (8mm) Hole Size 10.50mm Stem Length 16mm Top Head Diameter","5/16"" (8mm) Hole Size 10.50mm Stem Length 16mm Top Head Diameter Black Nylon With Sealer Door Trim Panel Retainers",Black Nylon,25 Pcs.,V.W. # 6Q0-868-243
Retainers Door Trim Panel,16371PK,"5/16"" (8mm) Hole Size 10.50mm Stem Length 16mm Top Head Size","5/16"" (8mm) Hole Size 10.50mm Stem Length 16mm Top Head Size Black Nylon Liftgate Trim Retainer Doors",Black Nylon,25 Pcs.,BMW # 07-14-7-236-400
Retainers Door Trim Panel,13111PK,"5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,Honda # 91560-S84-A01
Retainers Door Trim Panel,18804PK,"5/16"" (8mm) Hole Size 11mm Stem length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem length 13mm Top Head Diameter Black & White Lifgate & Quarter Trim Panel Retainers",,25 Pcs.,Toyota # 63395-12150
Retainers Door Trim Panel,9682PK,"5/16"" (8mm) Hole Size 11mm Stem Length 14mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 14mm Top Head Diameter White Nylon With Sealer Pillar Retainers",White Nylon,15 Pcs.,"Land Rover # LR034389, LR053837"
Retainers Door Trim Panel,10920PK,"5/16"" (8mm) Hole Size 11mm Stem Length 22mm Top Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 22mm Top Head Diameter Black Nylon With Sealer Door Trim Panel Retainers",Black Nylon,25 Pcs.,V.W. # 7L6-868-243
Retainers Door Trim Panel,10930PK,"5/16"" (8mm) Hole Size 11mm Stem Length 28mm Head Diameter","5/16"" (8mm) Hole Size 11mm Stem Length 28mm Head Diameter Natural & Black Nylon Interior Trim Retainers",Black Nylon,25 Pcs.,V.W. # 1H0-868-243
Retainers Door Trim Panel,10884PK,"5/16"" (8mm) Hole Size 11mm Stem Length 28.50mm Head Diameter White/Tan Nylon Double Ended","5/16"" (8mm) Hole Size 11mm Stem Length 28.50mm Head Diameter White/Tan Nylon Double Ended Door Trim Panel Retainer",Tan Nylon,15 Pcs.,V.W. # 1H0-868-243-B
Retainers Door Trim Panel,12518PK,"5/16"" (8mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 12mm Stem Length 13mm Top Head Diameter Black and Blue Door Trim Panel Retainers",,25 Pcs.,Ford # W711037-S300
Retainers Door Trim Panel,10610PK,"5/16"" (8mm) Hole Size 12mm Stem Length 17mm Flange Diameter","5/16"" (8mm) Hole Size 12mm Stem Length 17mm Flange Diameter Black Nylon Door Trim Panel Retainers Doors",Black Nylon,10 Pcs.,Honda # 91505-ST7-003ZA; Toyota # 90467-08180
Retainers Door Trim Panel,10933PK,"5/16"" (8mm) Hole Size 12mm Stem Length 28.30mm Head Diameter Natural/Black Nylon Double Ended","5/16"" (8mm) Hole Size 12mm Stem Length 28.30mm Head Diameter Natural/Black Nylon Double Ended Interior Door Trim Panel Retainers",Black Nylon,25 Pcs.,V.W. # 6N0-868-243A
Retainers Door Trim Panel,12474PK,"5/16"" (8mm) Hole Size 12.50mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 12.50mm Stem Length 13mm Top Head Diameter Green Nylon Door Trim Panel Retainers",Green Nylon,10 Pcs.,"Audi # 6Y0867260; Mercedes # 007-988-99-78, 007-988-34-78"
Retainers Door Trim Panel,10931PK,"5/16"" (8mm) Hole Size 12.50mm Stem Length 22mm Head Diameter","5/16"" (8mm) Hole Size 12.50mm Stem Length 22mm Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,V.W. # 6KO-868-243C
Retainers Door Trim Panel,10824PK,"5/16"" (8mm) Hole Size 13mm Stem Length 12mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 12mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,15 Pcs.,Acura # 90602-SEP-A00
Retainers Door Trim Panel,12801PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,15 Pcs.,Nissan # 84915-0W000
Retainers Door Trim Panel,17876PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,10 Pcs.,"Toyota # 67771-06010, 67771-32090"
Retainers Door Trim Panel,12044PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter Blue Nylon Door Trim Panel Retainers",Blue Nylon,25 Pcs.,G.M. # 13252118
Retainers Door Trim Panel,18781PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter Blue Nylon Rocker Panel Retainers",Blue Nylon,25 Pcs.,Toyota # 75867-52020
Retainers Door Trim Panel,12800PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13mm Top Head Diameter Gray Nylon Door Trim Panel Retainers Doors",Gray Nylon,10 Pcs.,Mercedes # 000-990-57-92
Retainers Door Trim Panel,15749PK,"5/16"" (8mm) Hole Size 13mm Stem Length 13.30mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 13.30mm Top Head Diameter Yellow Nylon With Sealer Door Trim Panel Retainers",Yellow Nylon,15 Pcs.,Mercedes # 001-991-26-98
Retainers Door Trim Panel,9076PK,"5/16"" (8mm) Hole Size 13mm Stem Length 18mm Top Head Diameter","5/16"" (8mm) Hole Size 13mm Stem Length 18mm Top Head Diameter Black & White Nylon Garnish Door Trim Panel Retainers",White Nylon,5 Pcs.,Toyota # 90467-10168
Retainers Door Trim Panel,10576PK,"5/16"" (8mm) Hole Size 14mm Stem Length 12.80mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 12.80mm Top Head Diameter Orange Nylon With Sealer Door Trim Panel Retainers",Orange Nylon,25 Pcs.,Nissan # 80999-VE000
Retainers Door Trim Panel,12844PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Gray Nylon Door Trim Panel Retainers",Gray Nylon,25 Pcs.,G.M. # 11610605
Retainers Door Trim Panel,18345PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Size","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Size Gray Nylon Door Panel Retainers",Gray Nylon,25 Pcs.,"G.M. # 11546963, 11547601"
Retainers Door Trim Panel,12176PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Blue Nylon Door Trim Panel Retainers",Blue Nylon,25 Pcs.,V.W. # 7L5-853-994
Retainers Door Trim Panel,12920PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Black Nylon With Sealer Door Trim Panel Retainers",Black Nylon,15 Pcs.,Nissan # 84953-AU100
Retainers Door Trim Panel,10703PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,50 Pcs.,G.M. # 90321122
Retainers Door Trim Panel,15896PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13mm Top Head Diameter White Nylon Quarter Panel Trim Retainers",White Nylon,25 Pcs.,Nissan # 01553-0162U
Retainers Door Trim Panel,10945PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13.50mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13.50mm Top Head Diameter Black Nylon Door Trim Panel Retainers Doors",Black Nylon,25 Pcs.,Porsche # 823-867-299
Retainers Door Trim Panel,12615PK,"5/16"" (8mm) Hole Size 14mm Stem Length 13.50mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 13.50mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,V.W. # 703-867-299
Retainers Door Trim Panel,9230PK,"5/16"" (8mm) Hole Size 14mm Stem Length 14.50mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 14.50mm Top Head Diameter Gray Nylon With Sealer Door Trim Panel Retainers",Gray Nylon,25 Pcs.,"BMW # 5141822478, 51410407983,"
Retainers Door Trim Panel,16408PK,"5/16"" (8mm) Hole Size 14mm Stem Length 15mm Top Head Size","5/16"" (8mm) Hole Size 14mm Stem Length 15mm Top Head Size Yellow Nylon With Sealer Trim Panel Retainers",Yellow Nylon,15 Pcs.,"G.M. # 11546588, 11547577"
Retainers Door Trim Panel,12043PK,"5/16"" (8mm) Hole Size 14mm Stem Length 17mm Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 17mm Head Diameter Green Nylon Door Trim Panel Retainers",Green Nylon,25 Pcs.,G.M. # 13252119
Retainers Door Trim Panel,9086PK,"5/16"" (8mm) Hole Size 14mm Stem Length 18mm Flange Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 18mm Flange Diameter White Nylon Door Trim Panel Retainers",White Nylon,15 Pcs.,"Nissan # 01553-09791, 80999-VE000"
Retainers Door Trim Panel,15296PK,"5/16"" (8mm) Hole Size 14mm Stem Length 18mm Top Head Diameter","5/16"" (8mm) Hole Size 14mm Stem Length 18mm Top Head Diameter Yellow Nylon Door Trim Panel Retainers",Yellow Nylon,25 Pcs.,Nissan # 84953-JA00A
Retainers Door Trim Panel,10924PK,"5/16"" (8mm) Hole Size 14.50mm Stem Length 13.50mm Head Diameter","5/16"" (8mm) Hole Size 14.50mm Stem Length 13.50mm Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,25 Pcs.,V.W. # 171-807-249A
Retainers Door Trim Panel,9444PK,"5/16"" (8mm) Hole Size 15mm Stem Length 13mm Head Diameter","5/16"" (8mm) Hole Size 15mm Stem Length 13mm Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,Honda # 91560-SM4-003
Retainers Door Trim Panel,16375PK,"5/16"" (8mm) Hole Size 15mm Stem Length 14.50mm Top Head Size","5/16"" (8mm) Hole Size 15mm Stem Length 14.50mm Top Head Size White Nylon With Sealer Trim Panel, Tailgate & Luggage Compartment Retainers",White Nylon,15 Pcs.,Land Rover # LR013135
Retainers Door Trim Panel,9585PK,"5/16"" (8mm) Hole Size 15mm Stem Length 15mm Head Diameter Door Trim Panel Grommets","5/16"" (8mm) Hole Size 15mm Stem Length 15mm Head Diameter Blue Nylon Rocker & Door Trim Panel Grommets Doors",Blue Nylon,25 Pcs.,Nissan # 76848-ED000
Retainers Door Trim Panel,11961PK,"5/16"" (8mm) Hole Size 15mm Stem Length 17mm Head Diameter","5/16"" (8mm) Hole Size 15mm Stem Length 17mm Head Diameter Yellow Nylon Door Trim Panel Retainers",Yellow Nylon,25 Pcs.,"G.M. # 11610606, 11546954, 11547602"
Retainers Door Trim Panel,9539PK,"5/16"" (8mm) Hole Size 17.50mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 17.50mm Stem Length 13mm Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,Nissan # 01553-S3500
Retainers Door Trim Panel,12886PK,"5/16"" (8mm) Hole Size 3/4"" Stem Length 1/2"" Top Head Diameter","5/16"" (8mm) Hole Size 3/4"" Stem Length 1/2"" Top Head Diameter Yellow Nylon Door Trim Panel Retainers",Yellow Nylon,25 Pcs.,Ford # F58Z-16237A02-A
Retainers Door Trim Panel,12629PK,"5/16"" (8mm) Hole Size 18mm Stem Length 13mm Top Head Diameter","5/16"" (8mm) Hole Size 18mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Door Trim Panel Retainers",White Nylon,15 Pcs.,Chrysler # 55350747AB
Retainers Door Trim Panel,1201PK,"5/16"" (8mm) Hole Size 19mm Stem Length 12.60mm Top Head Size","5/16"" (8mm) Hole Size 19mm Stem Length 12.60mm Top Head Size Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,AMC # 8934-201-681; Chrysler # 34201681; V.W. # 175-867-299
Retainers Door Trim Panel,1575PK,"5/16"" (8mm) Hole Size 19mm Stem Length 12.70mm Top Head Diameter","5/16"" (8mm) Hole Size 19mm Stem Length 12.70mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,"Ford # N801925-S, N802900-S"
Retainers Door Trim Panel,12511PK,"5/16"" (8mm) Hole Size 20mm Stem Length 19mm Head Diameter","5/16"" (8mm) Hole Size 20mm Stem Length 19mm Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,BMW # 51-47-1-90-317
Retainers Door Trim Panel,9372PK,"5/16"" (8mm) Hole Size 21/32"" Stem Length 1/2"" Top Head Diameter","5/16"" (8mm) Hole Size 21/32"" Stem Length 1/2"" Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,50 Pcs.,Ford # 387477-S
Retainers Door Trim Panel,9021PK,"5/16"" (8mm) Hole Size 1 1/8"" Stem Length 1/2"" Top Head Diameter","5/16"" (8mm) Hole Size 1 1/8"" Stem Length 1/2"" Top Head Diameter Black Nylon Back Seat Door Trim Panel Retainers Doors",Black Nylon,25 Pcs.,Ford # 387182-S
Retainers Door Trim Panel,12894PK,"5/16"" (8mm) Hole Size 32mm Stem Length 19mm Head Diameter","5/16"" (8mm) Hole Size 32mm Stem Length 19mm Head Diameter Green Nylon With Sealer Door Trim Panel Retainers",Green Nylon,10 Pcs.,G.M. # 25707329
Retainers Door Trim Panel,1742PK,"5/16"" (8mm) Hole Size 1"" Stem Length 1/2"" Top Head Diameter","5/16"" (8mm) Hole Size 1"" Stem Length 1/2"" Top Head Diameter Natural Nylon Door Trim Panel Retainers",Natural Nylon,50 Pcs.,"AMC # 893202-599, 8934-202-599; Ford # N805612-S100, N805612-S; G.M. # 10143422"
Retainers Door Trim Panel,10788PK,"21/64"" (8.30mm) Hole Size 13mm Stem Length 15mm Top Head Diameter","21/64"" (8.30mm) Hole Size 13mm Stem Length 15mm Top Head Diameter White and Black Nylon Interior Door Trim Panel Retainers",Black Nylon,10 Pcs.,Honda # 91561-SJD-003
Retainers Door Trim Panel,15876PK,"21/64"" (8.50mm) Hole Size 10mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 10mm Stem Length 13mm Top Head Diameter Green Nylon Interior Garnish Door Trim Panel Retainers",Green Nylon,25 Pcs.,Hyundai # 82315-2W000
Retainers Door Trim Panel,9094PK,"21/64"" (8.50mm) Hole Size 11mm Stem Length 15mm Flange Diameter","21/64"" (8.50mm) Hole Size 11mm Stem Length 15mm Flange Diameter White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,Audi # 8E0-867-276
Retainers Door Trim Panel,11328PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Door Trim Panel Retainers",White Nylon,10 Pcs.,
Retainers Door Trim Panel,12484PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter White Nylon Scuﬀ Plate Retainers",White Nylon,15 Pcs.,Toyota # 90467-10162
Retainers Door Trim Panel,13332PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter Gray Nylon Door Trim Panel Retainers",Gray Nylon,10 Pcs.,Honda # 91560-SLJ-J01
Retainers Door Trim Panel,12857PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 13mm Top Head Diameter Gray Nylon Door Trim Panel Retainers Doors",Gray Nylon,25 Pcs.,Honda # 91560-SP0-003
Retainers Door Trim Panel,9677PK,"21/64"" (8.50mm) Hole Size 12mm Stem Length 14.50mm Top Head Diameter","21/64"" (8.50mm) Hole Size 12mm Stem Length 14.50mm Top Head Diameter White Nylon With Sealer Front & Rear Door, Body Side & Wheel Opening Moulding Retainers",White Nylon,15 Pcs.,Ford # W716507-S300
Retainers Door Trim Panel,10573PK,"21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter Blue Nylon Door Trim Panel Retainers",Blue Nylon,25 Pcs.,Honda # 91560-S9A-A01
Retainers Door Trim Panel,10208PK,"21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Door Trim Panel Retainers",White Nylon,25 Pcs.,Mercedes # 006-988-43-78
Retainers Door Trim Panel,12613PK,"21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon Trim Panel & Window Garnish Retainers",White Nylon,50 Pcs.,Hyundai # 85506-4A000
Retainers Door Trim Panel,9259PK,"21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers",White Nylon,25 Pcs.,Nissan # 01553-30001
Retainers Door Trim Panel,15750PK,"21/64""(8.50mm) Hole Size 13mm Stem Length 20mm Head Diameter","21/64""(8.50mm) Hole Size 13mm Stem Length 20mm Head Diameter White Nylon With Sealer Rocker, Pillars, Garnish & Exterior Trim Push Type Retainers",White Nylon,15 Pcs.,Honda # 91512-SJK-003
Retainers Door Trim Panel,9155PK,"21/64"" (8.50mm) Hole Size 13.30mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 13.30mm Stem Length 13mm Top Head Diameter White Nylon With Sealer Door Pillar, Trim & Trunk Lining Retainers",White Nylon,15 Pcs.,"Mercedes # 000-991-01-98, 011-988-76-78"
Retainers Door Trim Panel,10687PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Turquoise Nylon Door Trim Panel Retainers",,25 Pcs.,Toyota # 90467-10188
Retainers Door Trim Panel,11125PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Orange Nylon Rear Liftgate Retainers",Orange Nylon,15 Pcs.,Ford # W718230-S300; Honda # 91560-S6A-003
Retainers Door Trim Panel,12828PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter White Nylon Door Trim Panel Retainers Doors",White Nylon,25 Pcs.,"G.M. # 94858299, 94178705; Toyota # 90467-10161, 90467-A0006"
Retainers Door Trim Panel,1588PK,"21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter","21/64"" (8.50mm) Hole Size 14mm Stem Length 13mm Top Head Diameter Black Nylon Door Trim Panel Retainers",Black Nylon,25 Pcs.,G.M. # 95005064; Toyota # 67771-01010
