Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Rivets,2080PK,"15/64"" (6mm) Rivet Diameter 1/2"" Flange Diameter 11/64 - 11/32"" Grip Range","15/64"" (6mm) Rivet Diameter 1/2"" Flange Diameter n 11/64 - 11/32"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,G.M. # 25524005
Rivets,9854PK,"15/64"" (6mm) Rivet Diameter 5/8"" Flange Diameter 5/32 - 5/16"" Grip Range","15/64"" (6mm) Rivet Diameter 5/8"" Flange Diameter 5/32 - 5/16"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,G.M. # 10036503
Rivets,12447PK,"15/64"" (6mm) Rivet Diameter 20mm Flange Diameter 2.50 - 4.80mm Grip Range","15/64"" (6mm) Rivet Diameter 20mm Flange Diameter 2.50 - 4.80mm Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"BMW # 51-71-7-002-953, 51777171004"
Rivets,18243PK,"15/64"" (6mm) Rivet Diameter 20mm Flange Size 1.50 - 10mm Grip Range","15/64"" (6mm) Rivet Diameter 20mm Flange Size 1.50 - 10mm Grip Range White Nylon Wheel Arch Trim Cover Rivets",Black Nylon,25 Pcs.,BMW # 07147391324
Rivets,18244PK,"15/64"" (6mm) Rivet Diameter 20mm Flange Size 2.50 - 10.75mm Grip Range","15/64"" (6mm) Rivet Diameter 20mm Flange Size 2.50 - 10.75mm Grip Range Black Nylon Wheel Arch Trim Cover Rivets",Black Nylon,25 Pcs.,BMW # 07147293278
Rivets,14980PK,"1/4"" (6.30mm) Rivet Diameter 3/32"" Flange Diameter 19/64 - 27/64"" Grip Range","1/4"" (6.30mm) Rivet Diameter 3/32"" Flange Diameter 19/64 - 27/64"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,Ford # N804759-S
Rivets,12037PK,"1/4"" (6.30mm) Rivet Diameter 7/64"" Flange Diameter 3/64 - 5/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 7/64"" Flange Diameter 3/64 - 5/32"" Grip Range Black Nylon Blind Rivets",Black Nylon,50 Pcs.,G.M. # 10069112
Rivets,10560PK,"1/4"" (6.30mm) Rivet Diameter 1/2"" Flange Diameter 5/32 - 9/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 1/2"" Flange Diameter 5/32 - 9/32"" Grip Range Black Nylon Blind Rivets Rivets Blind Nylon",Black Nylon,25 Pcs.,AMC # 8934-202-078; Chrysler # 6504737; Ford # N804472-S
Rivets,1390PK,"1/4"" (6.30mm) Rivet Diameter 1/2"" Flange Diameter 5/32 - 13/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 1/2"" Flange Diameter 5/32 - 13/32"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"Chrysler # 6501559, 6506007AA; Ford # N803862-S; G.M. # 10184895, 20452072"
Rivets,10563PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 1/32 - 11/64"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 1/32 - 11/64"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,Chrysler # 4630088; G.M. # 15732202
Rivets,10564PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 1/32 - 3/16"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 1/32 - 3/16"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"Chrysler # 4630660, 4630088"
Rivets,10562PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 1/4"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 1/4"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,
Rivets,10630PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 3/8"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 3/8"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,G.M. # 15614746
Rivets,9176PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Size 5/32-13/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Size 5/32-13/32"" Grip Range White Nylon Blind Rivets",Black Nylon,25 Pcs.,G.M. # 15506827
