Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Wire Terminals,3505PK,22 - 18 Gauge Wire Range,Ring Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#10 Stud Size
Wire Terminals,3506PK,"1/4"" Stud Size 22 - 18 Gauge Wire Range","1/4"" Stud Size Ring Type 22 - 18 Gauge Wire Range Red Vinyl",,50 Pcs.,
Wire Terminals,3507PK,,,,,
Wire Terminals Red Vinyl Crimp Type,3508PK,"5/16"" Stud Size 22 - 18 Gauge Wire Range 3/8"" Stud Size 22 - 18 Gauge Wire Range","5/16"" Stud Size Ring Type 22 - 18 Gauge Wire Range Red Vinyl 3/8"" Stud Size Ring Type 22 - 18 Gauge Wire Range Red Vinyl",,50 Pcs.,
Wire Terminals,3509PK,22 - 18 Gauge Wire Range,Spade Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#6 Stud Size
Wire Terminals,3510PK,22 - 18 Gauge Wire Range,Spade Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#8 Stud Size
Wire Terminals,3511PK,22 - 18 Gauge Wire Range,Spade Type 22 - 18 Gauge Wire Range Red Vinyl,,100 Pcs.,#10 Stud Size
Wire Terminals,3515PK,"1/4"" Spade 22 - 18 Gauge Wire Range","1/4"" Spade Female Type 22 - 18 Gauge Wire Range Red Vinyl",,25 Pcs.,
Wire Terminals Blue Vinyl Crimp Type,3516PK,"1/4"" Spade 22 - 18 Gauge Wire Range","1/4"" Spade Male Type 22 - 18 Gauge Wire Range Red Vinyl",,25 Pcs.,
Wire Terminals Blue Vinyl Crimp Type,3501PK,16 - 14 Gauge Wire Range,Blue Vinyl 16 - 14 Gauge Wire Range Insulated Butt Connectors,Blue,100 Pcs.,
Wire Terminals,3517PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#6 Stud Size
Wire Terminals,3518PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#8 Stud Size
Wire Terminals,3519PK,16 - 14 Gauge Wire Range,Ring Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#10 Stud Size
Wire Terminals,3520PK,"1/4"" Stud Size 16 - 14 Gauge Wire Range","1/4"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Vinyl",,100 Pcs.,
Wire Terminals,3521PK,"5/16"" Stud Size 16 - 14 Gauge Wire Range","5/16"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Vinyl",,50 Pcs.,
Wire Terminals,3522PK,"3/8"" Stud Size 16 - 14 Gauge Wire Range","3/8"" Stud Size Ring Type 16 - 14 Gauge Wire Range Blue Vinyl",,25 Pcs.,
Wire Terminals Blue Vinyl Crimp Type,3523PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#6 Stud Size
Wire Terminals,3524PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#8 Stud Size
Wire Terminals,3525PK,16 - 14 Gauge Wire Range,Spade Type 16 - 14 Gauge Wire Range Blue Vinyl,,100 Pcs.,#10 Stud Size
Wire Terminals,3529PK,"1/4"" Spade 16 - 14 Gauge Wire Range","1/4"" Spade Female Type 16 - 14 Gauge Wire Range Blue Vinyl",,100 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,3530PK,"1/4"" Spade 16 - 14 Gauge Wire Range","1/4"" Spade Male Type 16 - 14 Gauge Wire Range Blue Vinyl",,100 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,3502PK,12 - 10 Gauge Wire Range,Yellow Vinyl 12 - 10 Gauge Wire Range Insulated Butt Connectors,Yellow,100 Pcs.,
Wire Terminals,3536PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl,,100 Pcs.,#6 Stud Size
